TreeDepth,Allocation,Tag,PoolType,NumberOfBytes,Status
0,0x93645000,CM25,PagedPool,0x1000,Allocated
0,0x93e47000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93fef000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94258000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x943f0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947f1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a5a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94bf2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96651000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x88cb3000,CM16,PagedPool,0x1000,Allocated
0,0x86088000,Cont,NonPagedPool,0x1000,Allocated
0,0xa168c000,CMA,PagedPool,0x1000,Allocated
0,0x92cda000,CM25,PagedPool,0x1000,Allocated
0,0x930dd000,CM25,PagedPool,0x1000,Allocated
0,0x928db000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93cde000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9133d000,CM25,PagedPool,0x1000,Allocated
0,0x92b33000,CM25,PagedPool,0x1000,Allocated
0,0x92f32000,CM25,PagedPool,0x1000,Allocated
0,0x93734000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94329000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944c0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94728000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x948c3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b2b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cc2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96720000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x968cb000,CMA,PagedPool,0x1000,Allocated
0,0x9cce2000,MmSt,Unknown choice 2147483649,0x1208,Allocated
0,0x87d9e000,CMA,PagedPool,0x1000,Allocated
0,0x8d1b5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x935cf000,MmRe,PagedPool,0x16b0,Allocated
0,0x965db000,CM25,PagedPool,0x1000,Allocated
0,0x92dc9000,CM25,PagedPool,0x1000,Allocated
0,0x931ce000,CM25,PagedPool,0x1000,Allocated
0,0x92c21000,CM25,PagedPool,0x1000,Allocated
0,0x93026000,CM25,PagedPool,0x1000,Allocated
0,0x92820000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x929c8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c25000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9443b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945d3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94838000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949d0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c39000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94dd1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96830000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x969d8000,MmRe,PagedPool,0x3458,Allocated
0,0x9f417000,MmRe,PagedPool,0x7af8,Allocated
0,0x84263000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85e64000,Cont,NonPagedPool,0x1000,Allocated
0,0x912b0000,CM25,PagedPool,0x1000,Allocated
0,0x92abe000,CM25,PagedPool,0x1000,Allocated
0,0x92ebf000,CM25,PagedPool,0x1000,Allocated
0,0x936b9000,CM25,PagedPool,0x1000,Allocated
0,0x92d10000,CM25,PagedPool,0x1000,Allocated
0,0x92911000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d14000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ebb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942a4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9450a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946a5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94909000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94aa6000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x94d08000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92113000,MmSt,Unknown choice 2147483649,0x10f8,Allocated
0,0x88cdf000,MmRe,PagedPool,0x12a0,Allocated
0,0x850e8000,Cont,NonPagedPool,0x1000,Allocated
0,0x84f77000,Cont,NonPagedPool,0x1000,Allocated
0,0x85ceb000,Cont,NonPagedPool,0x1000,Allocated
0,0x85f73000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a74d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x913a1000,CM25,PagedPool,0x1000,Allocated
0,0x92baf000,CM25,PagedPool,0x1000,Allocated
0,0x92fae000,CM25,PagedPool,0x1000,Allocated
0,0x937a8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91209000,CM25,PagedPool,0x1000,Allocated
0,0x92a07000,CM25,PagedPool,0x1000,Allocated
0,0x92e06000,CM25,PagedPool,0x1000,Allocated
0,0x93600000,CM25,PagedPool,0x1000,Allocated
0,0x93e02000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93faa000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9421d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9461c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947b4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a1f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94bb7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96614000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x967bc000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91608000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x87df2000,CM16,PagedPool,0x1000,Allocated
0,0x85dfa000,Cont,NonPagedPool,0x1000,Allocated
0,0x84c46000,Cont,NonPagedPool,0x1000,Allocated
0,0x88c76000,CM32,PagedPoolCacheAligned,0x1000,Allocated
0,0x85c42000,Cont,NonPagedPool,0x1000,Allocated
0,0x8604d000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d1d9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa13e2000,CMA,PagedPool,0x1000,Allocated
0,0xa164b000,CMA,PagedPool,0x1000,Allocated
0,0x92c9d000,CM25,PagedPool,0x1000,Allocated
0,0x9309a000,CM25,PagedPool,0x1000,Allocated
0,0x9289c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c99000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94487000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94884000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c85000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9648f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9209e000,MmSt,Unknown choice 2147483649,0x1230,Allocated
0,0x85152000,IdeP,NonPagedPool,0x1808,Allocated
0,0x85d51000,Cont,NonPagedPool,0x1000,Allocated
0,0x8615e000,Cont,NonPagedPool,0x20000,Allocated
0,0xa133b000,MmRe,PagedPool,0x23a0,Allocated
0,0x9659e000,CM25,PagedPool,0x1000,Allocated
0,0x9318b000,CM25,PagedPool,0x1000,Allocated
0,0x9298d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d88000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94596000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94995000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d94000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9218f000,MmSt,Unknown choice 2147483649,0x18e0,Allocated
0,0x85fc7000,Cont,NonPagedPool,0x1000,Allocated
0,0x863c8000,ViMm,NonPagedPool,0x1000,Allocated
0,0x8562d000,Dev,NonPagedPool,0x11b8,Allocated
0,0x85e2f000,Cont,NonPagedPool,0x1000,Allocated
0,0x9127d000,CM25,PagedPool,0x1000,Allocated
0,0x92e72000,CM25,PagedPool,0x1000,Allocated
0,0x93674000,CM25,PagedPool,0x1000,Allocated
0,0x93e76000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94269000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94668000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a6b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96660000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x87cde000,CM16,PagedPool,0x1000,Allocated
0,0x850d5000,Cont,NonPagedPool,0x1000,Allocated
0,0x88ce2000,ArbA,PagedPool,0x1000,Allocated
0,0x888e3000,CMCa,PagedPool,0x1808,Allocated
0,0x84339000,MmAc,NonPagedPool,0x1000,Allocated
0,0x860d9000,Cont,NonPagedPool,0x1000,Allocated
0,0x86730000,TcCR,NonPagedPool,0x1000,Allocated
0,0xa16bf000,CMA,PagedPool,0x1000,Allocated
0,0x9136e000,CM25,PagedPool,0x1000,Allocated
0,0x92b60000,CM25,PagedPool,0x1000,Allocated
0,0x92f61000,CM25,PagedPool,0x1000,Allocated
0,0x93767000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f65000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x9437a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9477b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b78000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96773000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x841a2000,Dev,NonPagedPool,0x2530,Allocated
0,0x85da5000,Cont,NonPagedPool,0x1000,Allocated
0,0x88c39000,ArbA,PagedPool,0x1000,Allocated
0,0x84c09000,Cont,NonPagedPool,0x1000,Allocated
0,0x85c0d000,Cont,NonPagedPool,0x1000,Allocated
0,0x86002000,Cont,NonPagedPool,0x1000,Allocated
0,0x88838000,MmRe,PagedPool,0x3ef0,Allocated
0,0xa13af000,CMA,PagedPool,0x1000,Allocated
0,0xa1616000,CMA,PagedPool,0x1000,Allocated
0,0x965ea000,CM25,PagedPool,0x1000,Allocated
0,0x92df8000,CM25,PagedPool,0x1000,Allocated
0,0x931ff000,CM25,PagedPool,0x1000,Allocated
0,0x929f9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93456000,CIcr,PagedPool,0x12f0,Allocated
0,0x92c50000,CM25,PagedPool,0x1000,Allocated
0,0x93057000,CM25,PagedPool,0x1000,Allocated
0,0x92851000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c54000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93dfc000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9444a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945e2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94849000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949e1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c48000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x94de0000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9d1c7000,PfFH,PagedPool,0x2000,Allocated
0,0x85ab2000,Cont,NonPagedPool,0x1000,Allocated
0,0x85eb3000,Cont,NonPagedPool,0x1000,Allocated
0,0x8511f000,Dev,NonPagedPool,0x6b10,Allocated
0,0x85d1c000,Cont,NonPagedPool,0x1000,Allocated
0,0x86113000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a68d000,MmRe,PagedPool,0x1d30,Allocated
0,0xa1701000,CMA,PagedPool,0x1000,Allocated
0,0x912e1000,CM25,PagedPool,0x1000,Allocated
0,0x92aef000,CM25,PagedPool,0x1000,Allocated
0,0x92eee000,CM25,PagedPool,0x1000,Allocated
0,0x936e8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92d47000,CM25,PagedPool,0x1000,Allocated
0,0x93140000,CM25,PagedPool,0x1000,Allocated
0,0x92946000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d43000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93eea000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942f5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9455d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946f4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9495e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94af7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x966fc000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x96555000,MmSt,Unknown choice 2147483649,0x8000,Allocated
0,0x9f571000,QPMM,PagedPool,0x41000,Allocated
0,0x85f82000,Cont,NonPagedPool,0x1000,Allocated
0,0x913d2000,CM25,PagedPool,0x1000,Allocated
0,0x92bdc000,CM25,PagedPool,0x1000,Allocated
0,0x92fdd000,CM25,PagedPool,0x1000,Allocated
0,0x937db000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9123a000,CM25,PagedPool,0x1000,Allocated
0,0x92a34000,CM25,PagedPool,0x1000,Allocated
0,0x93633000,CM25,PagedPool,0x1000,Allocated
0,0x93e31000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93fd9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9422e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x943c6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9462f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x947c7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a2c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94bc4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x967cf000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9163b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9fa00000,VM3D,NonPagedPool,0x7e9000,Allocated
0,0x88ca5000,CM16,PagedPool,0x1000,Allocated
0,0x85493000,Cont,NonPagedPool,0x3000,Allocated
0,0x8609e000,Cont,NonPagedPool,0x1000,Allocated
0,0xa167a000,CMA,PagedPool,0x1000,Allocated
0,0x930cb000,CM25,PagedPool,0x1000,Allocated
0,0x928cd000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93cc8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944d6000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x9132b000,CM25,PagedPool,0x1000,Allocated
0,0x92b25000,CM25,PagedPool,0x1000,Allocated
0,0x92f24000,CM25,PagedPool,0x1000,Allocated
0,0x93722000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f20000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9433f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9473e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948d5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b3d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cd4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96736000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x968dd000,MmRe,PagedPool,0x2620,Allocated
0,0x9d0f3000,Obtb,PagedPool,0x1000,Allocated
0,0x87d68000,ArbA,PagedPool,0x1000,Allocated
0,0x8257e000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85d60000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1374000,CMA,PagedPool,0x1000,Allocated
0,0x935b5000,CM25,PagedPool,0x1000,Allocated
0,0x965a1000,CM25,PagedPool,0x1000,Allocated
0,0x92db3000,CM25,PagedPool,0x1000,Allocated
0,0x931b4000,CM25,PagedPool,0x1000,Allocated
0,0x92c2b000,CM25,PagedPool,0x1000,Allocated
0,0x9302c000,CM25,PagedPool,0x1000,Allocated
0,0x9282a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c2f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93db7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94431000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945a9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94832000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949aa000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c33000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94dab000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9d014000,Obtb,PagedPool,0x1000,Allocated
0,0x9d18c000,MmRe,PagedPool,0x1800,Allocated
0,0x84a7b000,AmlH,NonPagedPool,0x10000,Allocated
0,0x8567c000,Tdx,NonPagedPool,0x8000,Allocated
0,0x912ae000,CM25,PagedPool,0x1000,Allocated
0,0x92ea1000,CM25,PagedPool,0x1000,Allocated
0,0x936a7000,CM25,PagedPool,0x1000,Allocated
0,0x93ea5000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92d1a000,CM25,PagedPool,0x1000,Allocated
0,0x9351c000,CM16,PagedPool,0x1000,Allocated
0,0x9311d000,CM25,PagedPool,0x1000,Allocated
0,0x93d1e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942ba000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94500000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946bb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94903000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ab8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d02000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x966b3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96508000,Obtb,PagedPool,0x1000,Allocated
0,0x850e6000,Cont,NonPagedPool,0x1000,Allocated
0,0x860ea000,Cont,NonPagedPool,0x1000,Allocated
0,0x8434a000,CcPB,NonPagedPool,0x8000,Allocated
0,0x86342000,ViMm,NonPagedPool,0x5890,Allocated
0,0x8a773000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa16ee000,CMA,PagedPool,0x1000,Allocated
0,0x9139f000,CM25,PagedPool,0x1000,Allocated
0,0x92b91000,CM25,PagedPool,0x1000,Allocated
0,0x92f90000,CM25,PagedPool,0x1000,Allocated
0,0x93796000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91207000,CM25,PagedPool,0x1000,Allocated
0,0x92a09000,CM25,PagedPool,0x1000,Allocated
0,0x92e08000,CM25,PagedPool,0x1000,Allocated
0,0x9360e000,CM25,PagedPool,0x1000,Allocated
0,0x93e0c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f94000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94213000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9438b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94612000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9478a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a11000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b89000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9661a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96782000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91606000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x841f3000,EtwB,NonPagedPool,0x10000,Allocated
0,0x8bdcc000,CIcr,PagedPool,0x12000,Allocated
0,0x825ea000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85c5c000,Cont,NonPagedPool,0x1000,Allocated
0,0x86053000,Cont,NonPagedPool,0x1000,Allocated
0,0x8d1d7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa13d8000,CcPD,PagedPool,0x14b0,Allocated
0,0x92c87000,CM25,PagedPool,0x1000,Allocated
0,0x93080000,CM25,PagedPool,0x1000,Allocated
0,0x92886000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c83000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9449d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9489e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c9f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96495000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9ccbf000,MmSt,Unknown choice 2147483649,0x3f80,Allocated
0,0x842c5000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85ec2000,Cont,NonPagedPool,0x1000,Allocated
0,0x8412c000,Pool,NonPagedPool,0x5648,Allocated
0,0x85d2b000,Cont,NonPagedPool,0x1000,Allocated
0,0x82535000,IPss,NonPagedPool,0x1000,Allocated
0,0x86525000,HGIX,Unknown choice 16,0x12000,Allocated
0,0x8891e000,CM16,PagedPoolCacheAligned,0x1000,Allocated
0,0xa10c9000,MmSt,Unknown choice 2147483649,0x1100,Allocated
0,0x92d76000,CM25,PagedPool,0x1000,Allocated
0,0x93171000,CM25,PagedPool,0x1000,Allocated
0,0x92977000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d72000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9456c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9496f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9d149000,MmSt,Unknown choice 2147483649,0x1488,Allocated
0,0x84bd4000,Cont,NonPagedPool,0x4000,Allocated
0,0x85fd1000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a7ef000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x8523a000,Cont,NonPagedPool,0x8000,Allocated
0,0x8423e000,AlIn,NonPagedPool,0x3028,Allocated
0,0x85e39000,Cont,NonPagedPool,0x1000,Allocated
0,0x9126b000,CM25,PagedPool,0x1000,Allocated
0,0x92e64000,CM25,PagedPool,0x1000,Allocated
0,0x93662000,CM25,PagedPool,0x1000,Allocated
0,0x93e60000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9427f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9467e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a7d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96676000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x88c94000,CM16,PagedPool,0x1000,Allocated
0,0x850a3000,Cont,NonPagedPool,0x1000,Allocated
0,0x8e88d000,MmRe,PagedPool,0x12a8,Allocated
0,0x8430f000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85ca0000,Cont,NonPagedPool,0x1000,Allocated
0,0x85f08000,Cont,NonPagedPool,0x1000,Allocated
0,0x860af000,Cont,NonPagedPool,0x1000,Allocated
0,0xa16b5000,CMA,PagedPool,0x1000,Allocated
0,0x92cf3000,CM25,PagedPool,0x1000,Allocated
0,0x930f4000,CM25,PagedPool,0x1000,Allocated
0,0x928f2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93cf7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91364000,CM25,PagedPool,0x1000,Allocated
0,0x92b6a000,CM25,PagedPool,0x1000,Allocated
0,0x92f6b000,CM25,PagedPool,0x1000,Allocated
0,0x9376d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f6f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94370000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944e9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94771000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948ea000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b72000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94ceb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96779000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x968e2000,MmRe,PagedPool,0x5108,Allocated
0,0x9cccb000,MmRe,PagedPool,0x2d88,Allocated
0,0x87db7000,ArbA,PagedPool,0x1000,Allocated
0,0x85dbf000,Cont,NonPagedPool,0x1000,Allocated
0,0x88c33000,ArbA,PagedPool,0x1000,Allocated
0,0x84c03000,Cont,NonPagedPool,0x1000,Allocated
0,0xa13a5000,CMA,PagedPool,0x1000,Allocated
0,0xa160c000,Ntf0,Unknown choice 17,0x2000,Allocated
0,0x965f0000,CM25,PagedPool,0x1000,Allocated
0,0x92de2000,CM25,PagedPool,0x1000,Allocated
0,0x931e5000,CM25,PagedPool,0x1000,Allocated
0,0x929e3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c5a000,CM25,PagedPool,0x1000,Allocated
0,0x9285b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c5e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93de6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94440000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x945f8000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94843000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x949fb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c42000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94dfa000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85e8d000,Cont,NonPagedPool,0x1000,Allocated
0,0x86282000,Cont,NonPagedPool,0xa000,Allocated
0,0x8a6b3000,MmRe,PagedPool,0x1c80,Allocated
0,0x85115000,Cont,NonPagedPool,0x1000,Allocated
0,0x8e93b000,MmRe,PagedPool,0x38e0,Allocated
0,0x85d16000,Cont,NonPagedPool,0x1000,Allocated
0,0x912df000,CM25,PagedPool,0x1000,Allocated
0,0x92ad1000,CM25,PagedPool,0x1000,Allocated
0,0x92ed0000,CM25,PagedPool,0x1000,Allocated
0,0x936d6000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92d49000,CM25,PagedPool,0x1000,Allocated
0,0x9314e000,CM25,PagedPool,0x1000,Allocated
0,0x92948000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93d4d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ed4000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x942cb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94553000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x946ca000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94950000,CM31,PagedPoolCacheAligned,0x3000,Allocated
0,0x94ac9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d51000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x96958000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85f9c000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1187000,MmRe,PagedPool,0x2f68,Allocated
0,0x913c8000,CM25,PagedPool,0x1000,Allocated
0,0x92bc6000,CM25,PagedPool,0x1000,Allocated
0,0x937c1000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93fc3000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91230000,CM25,PagedPool,0x1000,Allocated
