TreeDepth,Offset,RecordType,RecordNumber,LinkCount,MFTType,Permissions,AttributeType,Created,Modified,Updated,Accessed,Filename
1,0x81ec8cb0,FILE,291,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,ACCESS~1
1,0x81ec8d20,FILE,291,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Accessories
0,0x81ec9050,FILE,292,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2009-07-14 04:42:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:42:30.000000 ,N/A
1,0x81ec90b0,FILE,292,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,ACCESS~1
1,0x81ec9120,FILE,292,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Accessibility
0,0x81ec9450,FILE,293,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2009-07-14 04:42:29.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:42:29.000000 ,N/A
1,0x81ec94b0,FILE,293,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,SYSTEM~1
1,0x81ec9520,FILE,293,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,System Tools
0,0x81ec9850,FILE,294,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:46:36.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:46:36.000000 ,N/A
1,0x81ec98b0,FILE,294,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINDOW~1
1,0x81ec9920,FILE,294,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Windows PowerShell
0,0x81ec9c50,FILE,295,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:46:36.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:46:36.000000 ,N/A
1,0x81ec9cb0,FILE,295,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,ADMINI~1
1,0x81ec9d20,FILE,295,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Administrative Tools
0,0x81eca050,FILE,296,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:42:31.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:42:31.000000 ,N/A
1,0x81eca0b0,FILE,296,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Games
0,0x81eca450,FILE,297,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2009-07-14 04:42:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:42:30.000000 ,N/A
1,0x81eca4b0,FILE,297,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,MAINTE~1
1,0x81eca520,FILE,297,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Maintenance
0,0x81eca850,FILE,298,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2009-07-14 04:41:57.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:41:57.000000 ,N/A
1,0x81eca8b0,FILE,298,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Startup
0,0x81ecac50,FILE,299,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2009-07-14 02:04:25.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:05.000000 ,N/A
1,0x81ecacb0,FILE,299,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,TEMPLA~1
1,0x81ecad20,FILE,299,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Templates
0,0x81ecb050,FILE,300,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2009-07-14 02:37:05.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:05.000000 ,N/A
1,0x81ecb0b0,FILE,300,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WER
0,0x81ecb450,FILE,301,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2009-07-14 02:03:55.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:05.000000 ,N/A
1,0x81ecb4b0,FILE,301,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,REPORT~1
1,0x81ecb520,FILE,301,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,ReportArchive
0,0x81ecb850,FILE,302,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A
1,0x81ecb8b0,FILE,302,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,REPORT~2
1,0x81ecb920,FILE,302,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,ReportQueue
0,0x81ecbc50,FILE,303,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2023-04-24 14:43:41.000000 ,2023-04-24 14:43:41.000000 ,2023-04-24 14:43:41.000000 ,N/A
1,0x81ecbcb0,FILE,303,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINDOW~1
1,0x81ecbd20,FILE,303,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Windows Defender
0,0x81ecc050,FILE,304,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ecc0b0,FILE,304,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,DEFINI~1
1,0x81ecc120,FILE,304,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Definition Updates
0,0x81ecc450,FILE,305,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ecc4b0,FILE,305,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Backup
0,0x81ecc850,FILE,306,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ecc8b0,FILE,306,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Updates
0,0x81eccc50,FILE,307,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ecccb0,FILE,307,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,LOCALC~1
1,0x81eccd20,FILE,307,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,LocalCopy
0,0x81ecd050,FILE,308,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ecd0b0,FILE,308,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,QUARAN~1
1,0x81ecd120,FILE,308,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Quarantine
0,0x81ecd450,FILE,309,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:55:52.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:55:52.000000 ,N/A
1,0x81ecd4b0,FILE,309,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Scans
0,0x81ecd850,FILE,310,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:55:52.000000 ,2009-07-14 04:55:52.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:55:52.000000 ,N/A
1,0x81ecd8b0,FILE,310,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,History
0,0x81ecdc50,FILE,311,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:55:52.000000 ,2009-07-14 04:55:52.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:55:52.000000 ,N/A
1,0x81ecdcb0,FILE,311,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,CACHEM~1
1,0x81ecdd20,FILE,311,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,CacheManager
0,0x81ece050,FILE,312,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:55:52.000000 ,2009-07-14 04:55:52.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:55:52.000000 ,N/A
1,0x81ece0b0,FILE,312,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Service
0,0x81ece450,FILE,313,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:55:52.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:55:52.000000 ,N/A
1,0x81ece4b0,FILE,313,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Support
0,0x81ece850,FILE,314,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ece8b0,FILE,314,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINDOW~2
1,0x81ece920,FILE,314,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Windows NT
0,0x81ecec50,FILE,315,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2010-11-21 00:38:48.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:48.000000 ,N/A
1,0x81ececb0,FILE,315,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,MSFax
0,0x81ed1050,FILE,324,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:31.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:31.000000 ,N/A
1,0x81ed10b0,FILE,324,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,MSScan
0,0x81ed1450,FILE,325,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ed14b0,FILE,325,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WwanSvc
0,0x81ed1850,FILE,326,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x81ed18b0,FILE,326,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Profiles
0,0x81ed1c50,FILE,327,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:05.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,N/A
1,0x81ed1cb0,FILE,327,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Users
0,0x81ed2050,FILE,328,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed20b0,FILE,328,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Videos
0,0x81ed2450,FILE,329,1,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:59:21.000000 ,2023-04-24 14:59:21.000000 ,2023-04-24 14:41:16.000000 ,N/A
1,0x81ed24b0,FILE,329,1,File,ArchiveHiddenSystem,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,NTUSER.DAT
0,0x81ed2850,FILE,330,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed28b0,FILE,330,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,SAVEDG~1
1,0x81ed2920,FILE,330,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Saved Games
0,0x81ed2c50,FILE,331,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed2cb0,FILE,331,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Pictures
0,0x81ed3050,FILE,332,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:32.000000 ,2023-04-24 14:41:14.000000 ,2023-04-24 14:41:14.000000 ,2023-04-24 14:38:32.000000 ,N/A
1,0x81ed30b0,FILE,332,2,File,Archive,FILE_NAME,2023-04-24 14:38:32.000000 ,2023-04-24 14:38:32.000000 ,2023-04-24 14:38:32.000000 ,2023-04-24 14:38:32.000000 ,MI6F01~1.EVT
1,0x81ed3128,FILE,332,2,File,Archive,FILE_NAME,2023-04-24 14:38:32.000000 ,2023-04-24 14:38:32.000000 ,2023-04-24 14:38:32.000000 ,2023-04-24 14:38:32.000000 ,Microsoft-Windows-MUI%4Operational.evtx
0,0x81ed3450,FILE,333,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:33.000000 ,2023-04-24 14:41:14.000000 ,2023-04-24 14:41:14.000000 ,2023-04-24 14:38:33.000000 ,N/A
1,0x81ed34b0,FILE,333,2,File,Archive,FILE_NAME,2023-04-24 14:38:33.000000 ,2023-04-24 14:38:33.000000 ,2023-04-24 14:38:33.000000 ,2023-04-24 14:38:33.000000 ,MI30D3~1.EVT
1,0x81ed3528,FILE,333,2,File,Archive,FILE_NAME,2023-04-24 14:38:33.000000 ,2023-04-24 14:38:33.000000 ,2023-04-24 14:38:33.000000 ,2023-04-24 14:38:33.000000 ,Microsoft-Windows-MUI%4Admin.evtx
0,0x81ed3850,FILE,334,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed38b0,FILE,334,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Music
0,0x81ed3c50,FILE,335,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed3cb0,FILE,335,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Links
0,0x81ed4050,FILE,336,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,N/A
1,0x81ed40b0,FILE,336,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,FAVORI~1
1,0x81ed4120,FILE,336,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Favorites
0,0x81ed4450,FILE,337,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed44b0,FILE,337,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,DOWNLO~1
1,0x81ed4520,FILE,337,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Downloads
0,0x81ed4850,FILE,338,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed48b0,FILE,338,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,DOCUME~1
1,0x81ed4920,FILE,338,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Documents
0,0x81ed4c50,FILE,339,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:51:19.000000 ,2023-04-24 14:51:19.000000 ,2023-04-24 14:51:19.000000 ,N/A
1,0x81ed4cb0,FILE,339,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Desktop
0,0x81ed5050,FILE,340,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,N/A
1,0x81ed50b0,FILE,340,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,AppData
0,0x81ed5450,FILE,341,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:43.000000 ,2023-04-24 14:38:43.000000 ,2023-04-24 14:38:43.000000 ,N/A
1,0x81ed54b0,FILE,341,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Roaming
0,0x81ed5850,FILE,342,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,N/A
1,0x81ed58b0,FILE,342,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,MICROS~1
1,0x81ed5920,FILE,342,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Microsoft
0,0x81ed5c50,FILE,343,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed5cb0,FILE,343,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Windows
0,0x81ed6050,FILE,344,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2009-07-14 02:04:25.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,N/A
1,0x81ed60b0,FILE,344,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,TEMPLA~1
1,0x81ed6120,FILE,344,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Templates
0,0x81ed6450,FILE,345,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,2023-04-24 14:38:48.000000 ,N/A
1,0x81ed64b0,FILE,345,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,STARTM~1
1,0x81ed6520,FILE,345,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Start Menu
0,0x81ed6850,FILE,346,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:49.000000 ,2023-04-24 14:38:49.000000 ,2023-04-24 14:38:49.000000 ,N/A
1,0x81ed68b0,FILE,346,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,Programs
0,0x81ed6c50,FILE,347,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:37.000000 ,2009-07-14 04:37:42.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,N/A
