TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,Fileoutput
0,504,winlogon.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:37.000000 ,Disabled
0,504,winlogon.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:37.000000 ,Disabled
0,504,winlogon.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:37.000000 ,Disabled
0,504,winlogon.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:37.000000 ,Disabled
0,504,winlogon.exe,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:41:37.000000 ,Disabled
0,504,winlogon.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:37.000000 ,Disabled
0,504,winlogon.exe,0x75860000,0x4c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x73b70000,0x8000,UXINIT.dll,C:\\Windows\\system32\\UXINIT.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x745f0000,0x40000,UxTheme.dll,C:\\Windows\\system32\\UxTheme.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x74190000,0xfb000,WindowsCodecs.dll,C:\\Windows\\system32\\WindowsCodecs.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x74050000,0xf000,wkscli.dll,C:\\Windows\\system32\\wkscli.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x75400000,0x2b000,netjoin.dll,C:\\Windows\\system32\\netjoin.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x74060000,0x9000,netutils.dll,C:\\Windows\\system32\\netutils.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x75840000,0x1b000,SspiCli.dll,C:\\Windows\\system32\\SspiCli.dll,2023-04-24 14:41:38.000000 ,Disabled
0,504,winlogon.exe,0x73d30000,0xa000,slc.dll,C:\\Windows\\system32\\slc.dll,2023-04-24 14:41:39.000000 ,Disabled
0,504,winlogon.exe,0x724a0000,0x12000,MPR.dll,C:\\Windows\\system32\\MPR.dll,2023-04-24 14:41:39.000000 ,Disabled
0,628,svchost.exe,0x620000,0x8000,svchost.exe,C:\\Windows\\system32\\svchost.exe,N/A,Disabled
0,628,svchost.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,628,svchost.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x74f90000,0x49000,umpnpmgr.dll,c:\\windows\\system32\\umpnpmgr.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75490000,0x15000,SPINF.dll,c:\\windows\\system32\\SPINF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75440000,0xe000,DEVRTL.dll,c:\\windows\\system32\\DEVRTL.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x74f70000,0x17000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x74f50000,0x16000,GPAPI.dll,C:\\Windows\\system32\\GPAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x74f30000,0x20000,umpo.dll,c:\\windows\\system32\\umpo.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x754b0000,0x29000,WINSTA.dll,c:\\windows\\system32\\WINSTA.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x772e0000,0x19d000,SETUPAPI.dll,C:\\Windows\\system32\\SETUPAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75c00000,0x27000,CFGMGR32.dll,C:\\Windows\\system32\\CFGMGR32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75be0000,0x12000,DEVOBJ.dll,C:\\Windows\\system32\\DEVOBJ.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75430000,0xb000,pcwum.DLL,c:\\windows\\system32\\pcwum.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x74d90000,0x5f000,rpcss.dll,c:\\windows\\system32\\rpcss.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75840000,0x1b000,SspiCli.dll,c:\\windows\\system32\\SspiCli.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75450000,0x8000,credssp.dll,C:\\Windows\\system32\\credssp.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x75860000,0x4c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,2023-04-24 14:41:38.000000 ,Disabled
0,628,svchost.exe,0x74170000,0xd000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,628,svchost.exe,0x73df0000,0x21000,ntmarta.dll,C:\\Windows\\system32\\ntmarta.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x76060000,0x45000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x6fd40000,0x23000,wmidcprv.dll,C:\\Windows\\system32\\wbem\\wmidcprv.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x6fca0000,0x96000,FastProx.dll,C:\\Windows\\system32\\wbem\\FastProx.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x70400000,0x5c000,wbemcomn.dll,C:\\Windows\\system32\\wbemcomn.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x6fc80000,0x18000,NTDSAPI.dll,C:\\Windows\\system32\\NTDSAPI.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x6fc40000,0xa000,wbemprox.dll,C:\\Windows\\system32\\wbem\\wbemprox.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x6fa50000,0xf000,wbemsvc.dll,C:\\Windows\\system32\\wbem\\wbemsvc.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x6f930000,0x17000,wmiutils.dll,C:\\Windows\\system32\\wbem\\wmiutils.dll,2023-04-24 14:41:40.000000 ,Disabled
0,628,svchost.exe,0x75bb0000,0x2d000,WINTRUST.dll,C:\\Windows\\system32\\WINTRUST.dll,2023-04-24 14:41:41.000000 ,Disabled
0,628,svchost.exe,0x75a40000,0x11d000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,2023-04-24 14:41:41.000000 ,Disabled
0,628,svchost.exe,0x759a0000,0xc000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,2023-04-24 14:41:41.000000 ,Disabled
0,692,vmacthlp.exe,0x1300000,0x69000,vmacthlp.exe,C:\\Program Files\\VMware\\VMware Tools\\vmacthlp.exe,N/A,Disabled
0,692,vmacthlp.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,692,vmacthlp.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x74e80000,0xa3000,MSVCR90.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\MSVCR90.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x750b0000,0x5000,SHFOLDER.dll,C:\\Windows\\system32\\SHFOLDER.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x765b0000,0xc4a000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x77920000,0x57000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x74df0000,0x8e000,MSVCP90.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\MSVCP90.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,692,vmacthlp.exe,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x620000,0x8000,svchost.exe,C:\\Windows\\system32\\svchost.exe,N/A,Disabled
0,724,svchost.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,724,svchost.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x74d80000,0xe000,rpcepmap.dll,c:\\windows\\system32\\rpcepmap.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x75820000,0x8000,secur32.dll,C:\\Windows\\system32\\secur32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x75840000,0x1b000,SSPICLI.DLL,C:\\Windows\\system32\\SSPICLI.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x75450000,0x8000,credssp.dll,C:\\Windows\\system32\\credssp.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x74d90000,0x5f000,rpcss.dll,c:\\windows\\system32\\rpcss.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x752f0000,0x3c000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x762f0000,0xc9000,user32.dll,C:\\Windows\\system32\\user32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x74d70000,0x5000,wshtcpip.dll,C:\\Windows\\System32\\wshtcpip.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x752e0000,0x6000,wship6.dll,C:\\Windows\\System32\\wship6.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x74cf0000,0x76000,FirewallAPI.dll,C:\\Windows\\system32\\FirewallAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x74ce0000,0x9000,VERSION.dll,C:\\Windows\\system32\\VERSION.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,724,svchost.exe,0x727a0000,0x38000,fwpuclnt.dll,C:\\Windows\\system32\\fwpuclnt.dll,2023-04-24 14:41:39.000000 ,Disabled
0,724,svchost.exe,0x73df0000,0x21000,ntmarta.dll,C:\\Windows\\system32\\ntmarta.dll,2023-04-24 14:41:41.000000 ,Disabled
0,724,svchost.exe,0x76060000,0x45000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,2023-04-24 14:41:41.000000 ,Disabled
0,724,svchost.exe,0x74170000,0xd000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,2023-04-24 14:55:49.000000 ,Disabled
0,724,svchost.exe,0x754b0000,0x29000,WINSTA.dll,C:\\Windows\\system32\\WINSTA.dll,2023-04-24 14:55:49.000000 ,Disabled
0,776,svchost.exe,0x620000,0x8000,svchost.exe,C:\\Windows\\System32\\svchost.exe,N/A,Disabled
0,776,svchost.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,776,svchost.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\System32\\CRYPTBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x74bd0000,0x10c000,wevtsvc.dll,c:\\windows\\system32\\wevtsvc.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\System32\\RpcRtRemote.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x75820000,0x8000,secur32.dll,C:\\Windows\\System32\\secur32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x75840000,0x1b000,SSPICLI.DLL,C:\\Windows\\System32\\SSPICLI.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x75450000,0x8000,credssp.dll,C:\\Windows\\System32\\credssp.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x752f0000,0x3c000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x74d70000,0x5000,wshtcpip.dll,C:\\Windows\\System32\\wshtcpip.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x752e0000,0x6000,wship6.dll,C:\\Windows\\System32\\wship6.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x74f50000,0x16000,GPAPI.dll,C:\\Windows\\System32\\GPAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73e90000,0x7a000,audiosrv.dll,c:\\windows\\system32\\audiosrv.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73e60000,0x25000,POWRPROF.dll,c:\\windows\\system32\\POWRPROF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x772e0000,0x19d000,SETUPAPI.dll,C:\\Windows\\system32\\SETUPAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x75c00000,0x27000,CFGMGR32.dll,C:\\Windows\\system32\\CFGMGR32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x75be0000,0x12000,DEVOBJ.dll,C:\\Windows\\system32\\DEVOBJ.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x742e0000,0x39000,MMDevAPI.DLL,c:\\windows\\system32\\MMDevAPI.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x74630000,0xf5000,PROPSYS.dll,c:\\windows\\system32\\PROPSYS.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73e50000,0x7000,AVRT.dll,c:\\windows\\system32\\AVRT.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73c50000,0x8000,lmhsvc.dll,c:\\windows\\system32\\lmhsvc.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73c30000,0x1c000,IPHLPAPI.DLL,c:\\windows\\system32\\IPHLPAPI.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73c20000,0x7000,WINNSI.DLL,c:\\windows\\system32\\WINNSI.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73c10000,0x6000,nrpsrv.DLL,c:\\windows\\system32\\nrpsrv.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73bc0000,0x40000,dhcpcore.dll,c:\\windows\\system32\\dhcpcore.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x751b0000,0x44000,DNSAPI.dll,c:\\windows\\system32\\DNSAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x74cf0000,0x76000,firewallapi.dll,C:\\Windows\\System32\\firewallapi.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x74ce0000,0x9000,VERSION.dll,C:\\Windows\\System32\\VERSION.dll,2023-04-24 14:41:38.000000 ,Disabled
0,776,svchost.exe,0x73b80000,0x31000,dhcpcore6.dll,C:\\Windows\\System32\\dhcpcore6.dll,2023-04-24 14:41:38.000000 ,Disabled
