TreeDepth,Tag,Offset,Layer,Name
0,symbol_table_name1!_FILE_OBJECT,0x3da22bd0,memory_layer,\\Winsock2\\CatalogChangeListener-1dc-0
0,symbol_table_name1!_FILE_OBJECT,0x3da22d30,memory_layer,\\Endpoint
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3da23440,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da24488,memory_layer,\\Windows\\Registration\\R000000000006.clb
0,symbol_table_name1!_KMUTANT,0x3da24680,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da24dc8,memory_layer,\\keysvc
0,symbol_table_name1!_FILE_OBJECT,0x3da26110,memory_layer,\\Windows\\System32\\vssapi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da261c8,memory_layer,\\Windows\\System32\\vsstrace.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da26490,memory_layer,\\keysvc
0,symbol_table_name1!_FILE_OBJECT,0x3da26600,memory_layer,\\keysvc
0,symbol_table_name1!_FILE_OBJECT,0x3da26880,memory_layer,\\Windows\\System32\\wscinterop.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da27580,memory_layer,\\lsass
0,symbol_table_name1!_FILE_OBJECT,0x3da281a0,memory_layer,\\Windows\\Registration\\R000000000006.clb
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3da28348,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da283c8,memory_layer,\\Windows\\System32\\taskschd.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da284c8,memory_layer,\\Windows\\System32\\drivers\\PEAuth.sys
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3da28570,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da28820,memory_layer,\\Windows\\System32\\rdpcorekmts.dll
0,symbol_table_name1!_DRIVER_OBJECT,0x3da296f0,memory_layer,N/A
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3da298d8,memory_layer,N/A
0,symbol_table_name1!_DRIVER_OBJECT,0x3da2ae68,memory_layer,N/A
0,symbol_table_name1!_DRIVER_OBJECT,0x3da2c2f0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da2c440,memory_layer,\\Windows\\System32\\drivers\\srvnet.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da2d0a8,memory_layer,\\Windows\\System32\\ntkrnlpa.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da2d228,memory_layer,\\Windows\\System32\\quartz.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da2d468,memory_layer,\\Windows\\System32\\msdart.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da2f3b0,memory_layer,\\Windows\\System32\\halmacpi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da2f7b8,memory_layer,\\Windows\\System32\\icmp.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da2fa60,memory_layer,\\Windows\\System32\\webio.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da2fd20,memory_layer,\\Windows\\System32\\ncsi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da306b8,memory_layer,\\Windows\\System32\\clfs.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da307f0,memory_layer,\\Windows\\System32\\ci.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da30a48,memory_layer,\\Windows\\System32\\PSHED.DLL
0,symbol_table_name1!_FILE_OBJECT,0x3da30b80,memory_layer,\\Windows\\System32\\BOOTVID.DLL
0,symbol_table_name1!_FILE_OBJECT,0x3da30d58,memory_layer,\\Windows\\System32\\mcupdate_GenuineIntel.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da30f58,memory_layer,\\Windows\\System32\\kdcom.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da31158,memory_layer,\\Windows\\System32\\drivers\\pci.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da31358,memory_layer,\\Windows\\System32\\drivers\\msisadrv.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da31668,memory_layer,\\Windows\\System32\\drivers\\wmilib.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da31868,memory_layer,\\Windows\\System32\\drivers\\acpi.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da31b78,memory_layer,\\Windows\\System32\\drivers\\WdfLdr.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da31e20,memory_layer,\\Windows\\System32\\drivers\\Wdf01000.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da32340,memory_layer,\\Windows\\System32\\drivers\\pciidex.sys
0,symbol_table_name1!_DRIVER_OBJECT,0x3da324b8,memory_layer,N/A
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3da32658,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da32768,memory_layer,\\Windows\\System32\\drivers\\volmgrx.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da32bd0,memory_layer,\\Windows\\System32\\drivers\\battc.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da32d40,memory_layer,\\Windows\\System32\\drivers\\volmgr.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da32f18,memory_layer,\\Windows\\System32\\drivers\\tcpipreg.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da330f8,memory_layer,\\Windows\\System32\\mscms.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da331c0,memory_layer,\\Windows\\System32\\drivers\\AGP440.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da334e0,memory_layer,\\Windows\\System32\\drivers\\mup.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da337f0,memory_layer,\\Windows\\System32\\drivers\\hwpolicy.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da339c8,memory_layer,\\Windows\\System32\\drivers\\spldr.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da33a78,memory_layer,\\Windows\\System32\\drivers\\rdyboost.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da33e18,memory_layer,\\Windows\\System32\\drivers\\FWPKCLNT.SYS
0,symbol_table_name1!_FILE_OBJECT,0x3da3fb50,memory_layer,\\Windows\\System32\\drivers\\atapi.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da3fd40,memory_layer,\\Windows\\System32\\drivers\\mountmgr.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da40240,memory_layer,\\Windows\\System32\\drivers\\volsnap.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da40418,memory_layer,\\Windows\\System32\\drivers\\ksecpkg.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da407a0,memory_layer,\\Windows\\System32\\drivers\\ndis.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da408d8,memory_layer,\\Windows\\System32\\drivers\\netio.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da40ab0,memory_layer,\\Windows\\System32\\drivers\\fs_rec.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da40f00,memory_layer,\\Windows\\System32\\drivers\\cng.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da41000,memory_layer,\\Windows\\System32\\drivers\\vsock.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da411f0,memory_layer,\\Windows\\System32\\drivers\\vmci.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da41500,memory_layer,\\Windows\\System32\\drivers\\tcpip.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da416a0,memory_layer,\\Windows\\System32\\drivers\\pcw.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da41950,memory_layer,\\Windows\\System32\\drivers\\msrpc.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da41b38,memory_layer,\\Windows\\System32\\drivers\\ksecdd.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da41c70,memory_layer,\\Windows\\System32\\drivers\\fltMgr.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da41e90,memory_layer,\\Windows\\System32\\drivers\\fileinfo.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da42778,memory_layer,\\Windows\\System32\\drivers\\Classpnp.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da42a88,memory_layer,\\Windows\\System32\\drivers\\disk.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da42c10,memory_layer,\\Windows\\System32\\es.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da42de8,memory_layer,\\Windows\\System32\\drivers\\fvevol.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da43328,memory_layer,\\Windows\\System32\\drivers\\intelide.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da43470,memory_layer,\\Windows\\System32\\drivers\\amdxata.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da43740,memory_layer,\\Windows\\System32\\drivers\\ntfs.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da438b0,memory_layer,\\Windows\\System32\\drivers\\msahci.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da43a88,memory_layer,\\Windows\\System32\\drivers\\ataport.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da43e80,memory_layer,\\Windows\\System32\\drivers\\storport.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da44860,memory_layer,\\Windows\\System32\\ssdpapi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da47000,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da48000,memory_layer,\\Windows\\System32\\catsrv.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da480c8,memory_layer,\\Windows\\System32\\catsrvps.dll
0,symbol_table_name1!_KMUTANT,0x3da49818,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da49f48,memory_layer,\\Windows\\System32\\AuxiliaryDisplayClassInstaller.dll
0,symbol_table_name1!_KMUTANT,0x3da4d6b0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da4dc28,memory_layer,\\$PrepareToShrinkFileSize
0,symbol_table_name1!_KMUTANT,0x3da4e7d0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da4ebf0,memory_layer,\\Windows\\System32\\DriverStore\\FileRepository\\oemprint.inf_x86_neutral_fdc3eb6dfd46a532\\i386\\TPPrnUIesn.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da4eca8,memory_layer,\\Windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0,symbol_table_name1!_EPROCESS,0x3da4f198,memory_layer,VGAuthService.
0,symbol_table_name1!_FILE_OBJECT,0x3da4f8d8,memory_layer,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,symbol_table_name1!_KMUTANT,0x3da506b0,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3da50a08,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da51330,memory_layer,\\Windows\\System32\\wdc.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da52560,memory_layer,\\Windows\\assembly\\NativeImages_v2.0.50727_32\\System.Web.Services\\02d5be8209f0eac6f7725f8d83b87df6\\System.Web.Services.ni.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da52738,memory_layer,\\Windows\\Registration\\R000000000006.clb
0,symbol_table_name1!_FILE_OBJECT,0x3da52e80,memory_layer,\\Windows\\System32\\DriverStore\\FileRepository\\oemprint.inf_x86_neutral_fdc3eb6dfd46a532\\i386\\TPWinPrn.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da54070,memory_layer,\\Windows\\System32\\mstsc.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da54270,memory_layer,\\Windows\\System32\\msdtclog.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da544e0,memory_layer,\\Users\\Hoxed\\Favorites\\desktop.ini
0,symbol_table_name1!_FILE_OBJECT,0x3da54598,memory_layer,\\Windows\\System32\\en-US\\mctres.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3da546a0,memory_layer,\\Windows\\System32\\odbcint.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da54808,memory_layer,\\Users\\Hoxed\\Favorites\\Links for United States\\desktop.ini
0,symbol_table_name1!_FILE_OBJECT,0x3da54978,memory_layer,\\Windows\\System32\\msdtctm.dll
0,symbol_table_name1!_KMUTANT,0x3da55570,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da56678,memory_layer,\\trkwks
0,symbol_table_name1!_FILE_OBJECT,0x3da56730,memory_layer,\\trkwks
0,symbol_table_name1!_FILE_OBJECT,0x3da567e8,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da568a0,memory_layer,\\trkwks
0,symbol_table_name1!_FILE_OBJECT,0x3da56d78,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da57770,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_EPROCESS,0x3da58520,memory_layer,msdtc.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da58810,memory_layer,\\Windows\\System32\\msdtc.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da597a0,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x3da59930,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da59a70,memory_layer,\\Windows\\System32\\en-US\\MMDevAPI.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3da5a620,memory_layer,\\Program Files\\VMware\\VMware Tools\\VMware VGAuth\\glib-2.0.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da5a9e8,memory_layer,\\Windows\\System32\\en-US\\wdmaud.drv.mui
0,symbol_table_name1!_FILE_OBJECT,0x3da5b240,memory_layer,\\Windows\\Fonts\\segoeuiz.ttf
0,symbol_table_name1!_FILE_OBJECT,0x3da5b620,memory_layer,\\Program Files\\VMware\\VMware Tools\\glibmm-2.4.dll
0,symbol_table_name1!_KMUTANT,0x3da5b868,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da5b9b8,memory_layer,\\Windows\\System32\\syncui.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da5bb38,memory_layer,\\Windows\\Fonts\\gisha.ttf
0,symbol_table_name1!_FILE_OBJECT,0x3da5e000,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da5e148,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da5e5d0,memory_layer,\\ProgramData\\VMware\\VMware VGAuth\\vgauth.conf
0,symbol_table_name1!_FILE_OBJECT,0x3da5e7a0,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da5ed58,memory_layer,\\Program Files\\Microsoft Games\\FreeCell\\FreeCell.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da5f000,memory_layer,\\ProgramData\\VMware\\VMware VGAuth\\logfile.txt.0
0,symbol_table_name1!_FILE_OBJECT,0x3da5ff48,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da60288,memory_layer,\\Windows\\System32\\virtdisk.dll
0,symbol_table_name1!_KMUTANT,0x3da60380,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da60ad8,memory_layer,\\Windows\\System32\\dciman32.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da60dc0,memory_layer,\\Windows\\System32\\rgb9rast.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da61000,memory_layer,\\Windows\\Fonts\\constanb.ttf
0,symbol_table_name1!_FILE_OBJECT,0x3da610c8,memory_layer,\\Windows\\System32\\timedate.cpl
0,symbol_table_name1!_FILE_OBJECT,0x3da61580,memory_layer,\\Program Files\\Common Files\\VMware\\Drivers\\vss\\VCBSnapshotProvider.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da619c0,memory_layer,\\Program Files\\Microsoft Games\\Purble Place\\PurblePlace.exe
0,symbol_table_name1!_EPROCESS,0x3da62c58,memory_layer,vmtoolsd.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da64bb8,memory_layer,\\Windows\\System32\\mfcsubs.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da64c70,memory_layer,\\Windows\\Registration\\R000000000006.clb
0,symbol_table_name1!_FILE_OBJECT,0x3da66270,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3da67818,memory_layer,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-HomeGroup Provider Service%4Operational.evtx
0,symbol_table_name1!_FILE_OBJECT,0x3da67b88,memory_layer,\\Windows\\System32\\ie4uinit.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da67da8,memory_layer,\\Windows\\System32\\fsquirt.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da67e60,memory_layer,\\Windows\\System32\\SoundRecorder.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da6ac60,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x3da6d218,memory_layer,\\Windows\\System32\\winspool.drv
0,symbol_table_name1!_FILE_OBJECT,0x3da6d380,memory_layer,\\Windows\\System32\\lsm.exe
0,symbol_table_name1!_FILE_OBJECT,0x3da6dbb8,memory_layer,\\Windows\\System32\\en-US\\msra.exe.mui
0,symbol_table_name1!_FILE_OBJECT,0x3da783b8,memory_layer,\\Windows\\Temp\\vmware-vmsvc.log
0,symbol_table_name1!_KMUTANT,0x3da784b8,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da78508,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da788e0,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da789e0,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da78c08,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da78dc0,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da78e78,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da79a98,memory_layer,\\Windows\\System32\\UIAnimation.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da79c28,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da7aaa0,memory_layer,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3da7af48,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da7b060,memory_layer,\\ProgramData\\VMware\\VMware VGAuth\\msgCatalogs\\messages\\en\\VGAuthService.vmsg
0,symbol_table_name1!_KMUTANT,0x3da7bd38,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da7bd88,memory_layer,\\Windows\\System32\\drivers\\srv2.sys
0,symbol_table_name1!_FILE_OBJECT,0x3da7c498,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da7cd50,memory_layer,\\Windows\\System32\\ActionCenterCPL.dll
0,symbol_table_name1!_DRIVER_OBJECT,0x3da7d570,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da7d7c8,memory_layer,\\Windows\\System32\\wbemcomn.dll
0,symbol_table_name1!_KMUTANT,0x3da7d950,memory_layer,N/A
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3da7d9e0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da7e000,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da7e1d0,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da7e8b0,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da815a0,memory_layer,\\Windows\\System32\\drivers\\srv.sys
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3da81780,memory_layer,N/A
0,symbol_table_name1!_DRIVER_OBJECT,0x3da819c8,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3da81ac0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da82f48,memory_layer,\\Windows\\System32\\wbem\\MOF
0,symbol_table_name1!_FILE_OBJECT,0x3da83348,memory_layer,\\Windows\\System32\\C_1251.NLS
0,symbol_table_name1!_FILE_OBJECT,0x3da835b8,memory_layer,\\Windows\\assembly\\NativeImages_v2.0.50727_32\\Microsoft.Managemen#\\630257a0b042768c2e3104a36559c1a9\\Microsoft.ManagementConsole.ni.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da83e90,memory_layer,\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\autoLogon.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da83f48,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da84648,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da84700,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da85000,memory_layer,\\Windows\\System32\\wbem\\WinMgmtR.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da85230,memory_layer,\\vgauth-service
0,symbol_table_name1!_FILE_OBJECT,0x3da857d0,memory_layer,\\Windows\\System32\\C_1250.NLS
0,symbol_table_name1!_FILE_OBJECT,0x3da85b00,memory_layer,\\Windows\\System32\\C_950.NLS
0,symbol_table_name1!_FILE_OBJECT,0x3da85bb8,memory_layer,\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\vmtray.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da85f48,memory_layer,\\Windows\\System32\\C_1256.NLS
0,symbol_table_name1!_FILE_OBJECT,0x3da861c8,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.6161_none_4bf7e3e2bf9ada4c\\mfc90u.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da862f0,memory_layer,\\Windows\\System32\\sqmapi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da866d8,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3da86bd8,memory_layer,\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\autoUpgrade.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da86d58,memory_layer,\\Windows\\System32\\C_1253.NLS
0,symbol_table_name1!_FILE_OBJECT,0x3da87338,memory_layer,\\Windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_ec83dffa859149af
0,symbol_table_name1!_KMUTANT,0x3da87400,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da875b0,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da87668,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da87a38,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.6161_none_4bf7e3e2bf9ada4c
0,symbol_table_name1!_FILE_OBJECT,0x3da87af0,memory_layer,\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\bitMapper.dll
0,symbol_table_name1!_KMUTANT,0x3da87cd8,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da87e90,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3da88000,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_KMUTANT,0x3da88108,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da88250,memory_layer,\\Windows\\System32\\wdscore.dll
0,symbol_table_name1!_KMUTANT,0x3da885e8,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3da88638,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da88870,memory_layer,\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\disableGuestHibernate.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da88a20,memory_layer,\\Windows\\System32\\msimg32.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da88d10,memory_layer,\\Program Files\\VMware\\VMware Tools\\deployPkg.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da88f48,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_KMUTANT,0x3da890f8,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3da89358,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3da893a8,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3da898a8,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3da898f8,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da89e80,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3da8a398,memory_layer,\\Windows\\System32\\wbem\\WmiDcPrv.dll
0,symbol_table_name1!_FILE_OBJECT,0x3da8a450,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_KMUTANT,0x3da8a6f0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3da8a858,memory_layer,\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\diskWiper.dll
